country,year,region,income,GDP_original,GDP_increased,GDP_change_pct,CO2_predicted_original,CO2_predicted_increased,CO2_change_absolute,CO2_change_pct
South Africa,2001,Sub-Saharan Africa,Upper middle income,135429905922.526,148972896514.77863,10,371.99835251164404,375.15463589512524,3.1562833834811954,0.8484670327625711
South Africa,2021,Sub-Saharan Africa,Upper middle income,419986284375.368,461984912812.90485,10,425.2855020918379,435.07355977107966,9.788057679241774,2.3015262996499
South Africa,2011,Sub-Saharan Africa,Upper middle income,458199494830.834,504019444313.9174,10,502.0780011946231,512.756642976161,10.678641781537863,2.126889000539668
South Africa,2013,Sub-Saharan Africa,Upper middle income,400886013595.573,440974614955.1303,10,473.6406925524601,482.9836058090458,9.342913256585689,1.9725740215091154
South Africa,2003,Sub-Saharan Africa,Upper middle income,197018965308.697,216720861839.5667,10,405.5086284954631,410.10028557591806,4.591657080454979,1.1323204385295471
Spain,2002,Europe & Central Asia,High income,708938227243.923,779832049968.3153,10,230.3089041283838,246.8311776345372,16.522273506153397,7.173962104801294
Spain,2023,Europe & Central Asia,High income,1619481980719.64,1781430178791.604,10,NA,NA,NA,NA
Sri Lanka,2009,South Asia,Lower middle income,42066224093.0065,46272846502.30715,10,-7.311049225702021,-6.3306680963929125,0.9803811293091087,-13.409581840354393
Sri Lanka,2007,South Asia,Lower middle income,32350238760.4239,35585262636.46629,10,5.611785747067756,6.365729422621854,0.7539436755540976,13.435004640867565
Sri Lanka,2021,South Asia,Lower middle income,88556698937.7033,97412368831.47363,10,-7.379667309910872,-5.3157949661397765,2.063872343771095,-27.967010667260304
Sri Lanka,2005,South Asia,Lower middle income,24405791044.7761,26846370149.25371,10,8.047615079180929,8.616408154909777,0.5687930757288484,7.067846438136789
St. Kitts and Nevis,2004,Latin America & Caribbean,High income,506900000,557590000,10,-36.36934951829545,-36.3575358790834,0.011813639212050475,-0.0324824044656275
St. Kitts and Nevis,2005,Latin America & Caribbean,High income,547203703.703704,601924074.0740745,10,-53.69941471697018,-53.68666177333034,0.012752943639839032,-0.023748757238891888
St. Vincent and the Grenadines,2005,Latin America & Caribbean,Upper middle income,579948925.925926,637943818.5185186,10,0.8375979839485126,0.8511140766142944,0.013516092665781798,1.6136730179394314
Sudan,2001,Sub-Saharan Africa,Low income,15716361792.1926,17287997971.41186,10,17.961284850150037,18.327565039415276,0.36628018926523964,2.039276100351919
Sudan,2015,Sub-Saharan Africa,Low income,51726758676.7677,56899434544.44447,10,42.19272115778227,43.398247424530325,1.205526266748052,2.8571901353314293
Sudan,2010,Sub-Saharan Africa,Low income,58962978034.4828,64859275837.93109,10,22.216518483129676,23.590689620169883,1.3741711370402072,6.185357701674532
Sudan,2019,Sub-Saharan Africa,Low income,32338079165.2893,35571887081.81823,10,23.440259494634347,24.19391978279475,0.753660288160404,3.2152386723061768
Suriname,2003,Latin America & Caribbean,Upper middle income,1274190311.41869,1401609342.560559,10,29.404423503867633,29.434119350438095,0.02969584657046198,0.10099108580229779
Suriname,2016,Latin America & Caribbean,Upper middle income,3317421648.09918,3649163812.9090986,10,12.798761175120376,12.876075877161838,0.07731470204146262,0.6040795744494034
Suriname,2018,Latin America & Caribbean,Upper middle income,3996198866.57453,4395818753.231983,10,-59.90443367932983,-59.811299626007326,0.09313405332250113,-0.15547105214457152
Suriname,2007,Latin America & Caribbean,Upper middle income,2936612021.85792,3230273224.0437126,10,-12.574382672768138,-12.505942990519316,0.06843968224882246,-0.5442786658389177
Suriname,2019,Latin America & Caribbean,Upper middle income,4016040575.08796,4417644632.596756,10,-34.91600747935206,-34.82241100191084,0.09359647744122412,-0.2680617980064684
Sweden,2020,Europe & Central Asia,High income,544265668451.678,598692235296.8458,10,-101.25148238887232,-88.56701160059583,12.684470788276485,-12.527688967120273
Sweden,2021,Europe & Central Asia,High income,631693331300.776,694862664430.8536,10,-61.22258444302929,-46.50055424254242,14.72203020048687,-24.046731013432574
Sweden,2011,Europe & Central Asia,High income,570538581144.45,627592439258.895,10,51.6404956550889,64.93727402198328,13.296778366894387,25.748742722580857
Sweden,2017,Europe & Central Asia,High income,535172356784.769,588689592463.246,10,-18.97636858599958,-6.503823430540933,12.472545155458647,-65.72672268107537
Switzerland,2005,Europe & Central Asia,High income,418284865884.998,460113352473.4978,10,46.99123432287456,56.73963932073161,9.748404997857051,20.74515627930992
Switzerland,2007,Europe & Central Asia,High income,490740715594.802,539814787154.2822,10,42.32616948876989,53.763205907562224,11.437036418792331,27.021194114498932
Switzerland,2009,Europe & Central Asia,High income,554212916092.271,609634207701.4982,10,45.462368377624216,58.37866634044917,12.916297962824956,28.410965868602066
Switzerland,2014,Europe & Central Asia,High income,726537808338,799191589171.8,10,23.370103336722423,40.30254670148338,16.932443364760957,72.45343814186008
Syrian Arab Republic,2018,Middle East & North Africa,Low income,21497782867.6426,23647561154.406864,10,116.80890842784413,117.30992845281287,0.5010200249687387,0.42892278655119154
Syrian Arab Republic,2019,Middle East & North Africa,Low income,22583045060.0821,24841349566.090313,10,117.57062752544732,118.09694030242224,0.526312776974919,0.4476566877734852
Syrian Arab Republic,2008,Middle East & North Africa,Low income,52557913568.9549,57813704925.850395,10,-32.38133591269218,-31.156439032360367,1.224896880331812,-3.7827249735292785
Syrian Arab Republic,2009,Middle East & North Africa,Low income,54111735628.7065,59522909191.57715,10,-16.284032470900797,-15.022922741459524,1.261109729441273,-7.7444559981985295
Tajikistan,2015,Europe & Central Asia,Lower middle income,8271431485.07484,9098574633.582325,10,-1.532086994478675,-1.339315821995683,0.19277117248299191,-12.582260222670083
Tajikistan,2007,Europe & Central Asia,Lower middle income,3719524540.86193,4091476994.948123,10,38.83522734560802,38.921913321078534,0.08668597547051604,0.22321480108528213
Tajikistan,2008,Europe & Central Asia,Lower middle income,5161299725.27673,5677429697.804403,10,17.751646047407746,17.87193354557212,0.12028749816437312,0.6776132074914741
Tajikistan,2011,Europe & Central Asia,Lower middle income,6522756255.012,7175031880.513201,10,-10.965112180697986,-10.813095039122402,0.152017141575584,-1.3863710564054377
Tanzania,2018,Sub-Saharan Africa,Lower middle income,57003712892.0858,62704084181.29439,10,73.30421728331783,74.63272645248873,1.3285091691709,1.8123229718643143
Tanzania,2019,Sub-Saharan Africa,Lower middle income,61026731925.9213,67129405118.513435,10,85.20712818113117,86.62939646533226,1.4222682842010954,1.6691893208484545
Tanzania,2002,Sub-Saharan Africa,Lower middle income,14129651895.6911,15542617085.26021,10,-45.14899706375385,-44.81969619634975,0.3293008674041005,-0.7293647452214771
Thailand,2021,East Asia & Pacific,Upper middle income,506194668789.937,556814135668.9308,10,432.79016413630245,444.58736513873407,11.79720100243162,2.7258477618073185
Thailand,2002,East Asia & Pacific,Upper middle income,134300904400.022,147730994840.0242,10,120.33904825139552,123.46901950890185,3.1299712575063268,2.600960621665902
Thailand,2013,East Asia & Pacific,Upper middle income,420333654592.547,462367020051.80176,10,305.79556261989694,315.5917159914228,9.796153371525861,3.2034975549015576
Thailand,2015,East Asia & Pacific,Upper middle income,401296238228.084,441425862050.8924,10,319.0803975131903,328.43287132571277,9.352473812522476,2.931071255211113
Thailand,2017,East Asia & Pacific,Upper middle income,456356813536.764,501992494890.4404,10,338.3509772119652,348.98667408920085,10.63569687723566,3.1433918012811777
Thailand,2019,East Asia & Pacific,Upper middle income,543976691793.886,598374360973.2747,10,435.2263637956705,447.90409979212245,12.67773599645193,2.9129062600637528
Timor-Leste,2005,East Asia & Pacific,Lower middle income,462267954.030558,508494749.43361384,10,-6.674790741851041,-6.664017281941398,0.01077345990964318,-0.16140520843737347
Timor-Leste,2006,East Asia & Pacific,Lower middle income,453792414.597114,499171656.05682546,10,1.9661122607679147,1.9766881926345548,0.010575931866640076,0.5379108852365011
Togo,2002,Sub-Saharan Africa,Low income,2410199032.43102,2651218935.674122,10,0.8508887948583492,0.9070600747918434,0.056171279933494134,6.601483093080946
Togo,2012,Sub-Saharan Africa,Low income,5413541649.14901,5954895814.063911,10,1.339985136486007,1.4661512992445296,0.12616616275852266,9.415489718742876
Togo,2003,Sub-Saharan Africa,Low income,2987984050.99318,3286782456.092498,10,5.5883182604053445,5.657955201714685,0.06963694130934073,1.2461162386318647
Togo,2007,Sub-Saharan Africa,Low income,3759962853.26476,4135959138.5912366,10,-7.902813648945084,-7.815185231902149,0.08762841704293578,-1.1088255517024996
Tonga,2005,East Asia & Pacific,Upper middle income,261823805.433238,288006185.97656184,10,1.2794801359058283,1.2855821125767761,0.006101976670947806,0.4769106217212052
Trinidad and Tobago,2018,Latin America & Caribbean,High income,23883058083.2171,26271363891.53881,10,-61.7550031087178,-61.19839266982467,0.5566104388931308,-0.9013203965243676
Trinidad and Tobago,2019,Latin America & Caribbean,High income,23477745791.6977,25825520370.867474,10,-50.354295860367074,-49.80713149206031,0.5471643683067668,-1.0866289736710026
Trinidad and Tobago,2020,Latin America & Caribbean,High income,20888515184.2239,22977366702.64629,10,-204.20353413842395,-203.71671349912367,0.4868206393002765,-0.23839971298943055
Trinidad and Tobago,2009,Latin America & Caribbean,High income,19172165225.5015,21089381748.05165,10,122.03208942783226,122.47890939801823,0.4468199701859703,0.366149569577117
Trinidad and Tobago,2001,Latin America & Caribbean,High income,8824849191.03571,9707334110.13928,10,-216.67445003385365,-216.46878109630507,0.2056689375485803,-0.09492071516343813
Trinidad and Tobago,2002,Latin America & Caribbean,High income,9008298228.60273,9909128051.463003,10,-175.5279147661463,-175.3179704276438,0.2099443385025097,-0.119607379135231
Trinidad and Tobago,2004,Latin America & Caribbean,High income,13280291989.5755,14608321188.533052,10,-117.63636117379178,-117.32685519984193,0.3095059739498538,-0.2631040019102603
Tunisia,2009,Middle East & North Africa,Lower middle income,43455740497.3061,47801314547.03671,10,15.594307161484721,16.60707188811,1.012764726625278,6.494451572216264
Tunisia,2022,Middle East & North Africa,Lower middle income,44929920092.7955,49422912102.07506,10,NA,NA,NA,NA
Tunisia,2001,Middle East & North Africa,Lower middle income,22065832448.8623,24272415693.74853,10,52.42892942930064,52.943188224849564,0.5142587955489262,0.9808683891636465
Tunisia,2013,Middle East & North Africa,Lower middle income,48685446413.953,53553991055.348305,10,12.131746121608217,13.266392597857248,1.1346464762490314,9.352705413345888
Tunisia,2018,Middle East & North Africa,Lower middle income,42686504459.801,46955154905.781105,10,5.3131665887020745,6.308003761537748,0.9948371728356733,18.723997379474163
Tunisia,2015,Middle East & North Africa,Lower middle income,45779494041.9295,50357443446.12245,10,26.25548805134713,27.32240938873167,1.0669213373845423,4.063612663752409
Tunisia,2016,Middle East & North Africa,Lower middle income,44360072680.4476,48796079948.49236,10,16.21944323672119,17.25328402201569,1.033840785294501,6.374083069348903
Tunisia,2021,Middle East & North Africa,Lower middle income,47073234359.1819,51780557795.1001,10,-11.570865236528107,-10.473792426778118,1.0970728097499887,-9.481337716099532
Tunisia,2019,Middle East & North Africa,Lower middle income,41905642418.825,46096206660.7075,10,3.3597863757726145,4.336425043131044,0.9766386673584293,29.068475138805276
Turkiye,2000,Europe & Central Asia,Upper middle income,274748463178.502,302223309496.35223,10,72.3748380215452,78.77803237555577,6.403194354010566,8.847265885561505
Turkiye,2003,Europe & Central Asia,Upper middle income,315392899922.379,346932189914.61694,10,76.32409098757148,83.67453077789673,7.350439790325254,9.63056316192772
Turkiye,2005,Europe & Central Asia,Upper middle income,508314210212.544,559145631233.7985,10,138.19306037747015,150.03965869231365,11.846598314843504,8.572498707594201
Turkiye,2020,Europe & Central Asia,Upper middle income,733628247119.077,806991071830.9847,10,486.66689258875476,503.76458331120875,17.09769072245399,3.5132224901318594
Turkmenistan,2002,Europe & Central Asia,Upper middle income,4462029108.72349,4908232019.5958395,10,26.20446600461048,26.308456539319536,0.10399053470905528,0.3968427927161688
Turkmenistan,2012,Europe & Central Asia,Upper middle income,35164210526.3158,38680631578.94739,10,51.81555452445775,52.63507967011458,0.8195251456568258,1.5816199463232552
Uganda,2011,Sub-Saharan Africa,Low income,27871725241.4723,30658897765.619534,10,-8.500391611326478,-7.850822650546576,0.6495689607799022,-7.641635709046322
Uganda,2005,Sub-Saharan Africa,Low income,9239221763.05793,10163143939.363724,10,-63.23335522162591,-63.018029057671264,0.21532616395464288,-0.34052623524396025
Uganda,2008,Sub-Saharan Africa,Low income,14440404132.2047,15884444545.42517,10,-54.273078075705754,-53.93653492223636,0.33654315346939256,-0.6200922545796039
Uganda,2019,Sub-Saharan Africa,Low income,35353061003.4359,38888367103.77949,10,91.01971853581796,91.84364496654422,0.8239264307262602,0.9052175110847324
Uganda,2020,Sub-Saharan Africa,Low income,37600368241.6657,41360405065.832275,10,81.9718340254617,82.84813543529827,0.8763014098365716,1.069027453459659
Ukraine,2001,Europe & Central Asia,Upper middle income,39309580983.2282,43240539081.551025,10,376.05938493884946,376.9755206802415,0.9161357413920541,0.24361464653807957
Ukraine,2008,Europe & Central Asia,Upper middle income,188110390659.515,206921429725.46652,10,347.7242918322354,352.1083286980545,4.384036865819098,1.2607795799133412
Ukraine,2011,Europe & Central Asia,Upper middle income,169333835201.554,186267218721.7094,10,324.1549719481875,328.101408790679,3.9464368424914937,1.2174537440450819
Ukraine,2013,Europe & Central Asia,Upper middle income,190498811460.028,209548692606.03082,10,302.3680175764397,306.8077181661173,4.439700589677614,1.4683102483070127
Ukraine,2021,Europe & Central Asia,Upper middle income,199765859570.935,219742445528.0285,10,187.4532280517476,192.10890331679047,4.655675265042873,2.4836463545763245
Ukraine,2022,Europe & Central Asia,Upper middle income,161989520721.19,178188472793.30902,10,NA,NA,NA,NA
United Kingdom,2006,Europe & Central Asia,High income,2719558417663.29,2991514259429.619,10,563.3111635517766,626.6922682317681,63.381104679991495,11.251526470798556
United Kingdom,2003,Europe & Central Asia,High income,2061227755102.04,2267350530612.244,10,437.4669161522004,485.50519003773775,48.038273885537365,10.981007274347629
United Kingdom,2011,Europe & Central Asia,High income,2675590034128.66,2943149037541.5264,10,475.60283413424213,537.9592266031195,62.3563924688774,13.11102205317744
United Kingdom,2015,Europe & Central Asia,High income,2945579890258.46,3240137879284.306,10,515.479922369309,584.128606712763,68.64868434345408,13.31743126442694
United Kingdom,2016,Europe & Central Asia,High income,2706807606538.73,2977488367192.603,10,445.15383130176133,508.2377699089848,63.083938607223445,14.171267137642593
United States,2015,North America,High income,18206020741000,20026622815100,10,5977.411976373034,6401.715311391257,424.30333501822315,7.098445559639697
United States,2019,North America,High income,21380976119000,23519073730900,10,6701.732185904281,7200.029952467102,498.29776656282047,7.435357796166304
United States,2012,North America,High income,16253972230000,17879369453000,10,5489.477407035192,5868.286962544014,378.8095555088221,6.90064877620861
United States,2005,North America,High income,13039199193000,14343119112300.002,10,4798.1301896580135,5102.017336787175,303.88714712916135,6.333449387933779
United States,2006,North America,High income,13815586948000,15197145642800.002,10,4974.570695083714,5296.5520715011,321.98137641738595,6.472545997498735
Uruguay,2000,Latin America & Caribbean,High income,22823270892.1094,25105597981.320343,10,94.25036901192323,94.78228041053751,0.5319113986142838,0.5643600170382292
Uruguay,2002,Latin America & Caribbean,High income,13606515722.5864,14967167294.84504,10,26.53851667474146,26.855625508198273,0.31710883345681395,1.1949003681830808
Uruguay,2003,Latin America & Caribbean,High income,12045638351.8507,13250202187.035772,10,13.175368631385936,13.456100187052016,0.28073155566607966,2.130730179323636
Uruguay,2011,Latin America & Caribbean,High income,50342406067.0777,55376646673.78547,10,16.887206926570798,18.060469941645806,1.1732630150750083,6.947643977933164
Uruguay,2020,Latin America & Caribbean,High income,53559359261.826,58915295188.0086,10,-56.02209447111409,-54.77385823764348,1.2482362334706067,-2.2281141846887174
Uruguay,2021,Latin America & Caribbean,High income,60739084240.8633,66812992664.94963,10,-40.28564822141334,-38.8700837564495,1.4155644649638361,-3.5138182639727527
Uruguay,2022,Latin America & Caribbean,High income,70594110920.0358,77653522012.03938,10,NA,NA,NA,NA
Uzbekistan,2005,Europe & Central Asia,Lower middle income,14307509838.8053,15738260822.685831,10,161.07765439985087,161.41110036406099,0.33344596421011374,0.20700944861190038
Uzbekistan,2008,Europe & Central Asia,Lower middle income,29549438883.8338,32504382772.217182,10,139.18078903380217,139.86945821883126,0.6886691850290845,0.4948018974528379
Uzbekistan,2019,Europe & Central Asia,Lower middle income,67293639798.3996,74023003778.23956,10,52.14714615658079,53.71546886686281,1.5683227102820183,3.007494802443952
Vanuatu,2005,East Asia & Pacific,Lower middle income,394962433.029368,434458676.33230484,10,-1.962776392422569,-1.9535715321224814,0.009204860300087603,-0.4689714190380315
"Venezuela, RB",2011,Latin America & Caribbean,Not classified,316482190800.364,348130409880.40045,10,134.61735784602365,141.993184279532,7.375826433508337,5.479105036324411
"Venezuela, RB",2014,Latin America & Caribbean,Not classified,214689614732.719,236158576205.9909,10,NA,NA,NA,NA
"Venezuela, RB",2015,Latin America & Caribbean,Not classified,125449241571.391,137994165728.53012,10,NA,NA,NA,NA
"Venezuela, RB",2019,Latin America & Caribbean,Not classified,73014084091.3,80315492500.43001,10,NA,NA,NA,NA
Viet Nam,2007,East Asia & Pacific,Lower middle income,77414425532.2452,85155868085.46973,10,113.47756202169205,115.28175632637499,1.8041943046829374,1.5899128184812896
Viet Nam,2008,East Asia & Pacific,Lower middle income,99130304099.1274,109043334509.04015,10,122.79444629248962,125.10474348642333,2.3102971939337067,1.8814345955278022
Viet Nam,2018,East Asia & Pacific,Lower middle income,310106478394.659,341117126234.12494,10,278.8494794293965,286.07671567533214,7.2272362459356145,2.591805536350488
"Yemen, Rep.",2009,Middle East & North Africa,Low income,25130278212.5575,27643306033.81325,10,9.479261192694878,10.064938920256225,0.5856777275613467,6.178516612799897
"Yemen, Rep.",2018,Middle East & North Africa,Low income,21606160663.0318,23766776729.33498,10,49.475132328734446,49.978678169787884,0.5035458410534375,1.0177756326302645
Zambia,2009,Sub-Saharan Africa,Lower middle income,15328342303.9575,16861176534.353252,10,-2.415837221264894,-2.0586000823868176,0.3572371388780766,-14.787301716091322
Zambia,2021,Sub-Saharan Africa,Lower middle income,22096416932.0089,24306058625.209793,10,-5.650270698102133,-5.135299110978167,0.5149715871239664,-9.114104697619885
Zimbabwe,2003,Sub-Saharan Africa,Lower middle income,5730500000,6303550000.000001,10,NA,NA,NA,NA
Zimbabwe,2005,Sub-Saharan Africa,Lower middle income,5758250000,6334075000.000001,10,60.769474191964036,60.903674010454154,0.1341998184901172,0.2208342597571189
Zimbabwe,2006,Sub-Saharan Africa,Lower middle income,5446750000,5991425000.000001,10,53.41590577128562,53.542845876588615,0.12694010530299238,0.2376447679208514
Zimbabwe,2007,Sub-Saharan Africa,Lower middle income,5294750000,5824225000,10,43.08157495399027,43.20497259892588,0.12339764493560779,0.28642788725201546
Zimbabwe,2008,Sub-Saharan Africa,Lower middle income,4418000000,4859800000,10,12.091600665382174,12.194565072639449,0.10296440725727507,0.851536617083779
Zimbabwe,2012,Sub-Saharan Africa,Lower middle income,17123500000,18835850000,10,9.984883717322873,10.3839581916709,0.39907447434802634,3.9967863987806695
Zimbabwe,2018,Sub-Saharan Africa,Lower middle income,34141666666.6667,37555833333.333374,10,1.8638848679656235,2.659578953775565,0.7956940858099415,42.69008775624744
